offer_id,token,position,pos_tag,label
58,CDMX,1,np00000,o
58,a,6,sp000,s
58,Vancouver,8,np00000,d
58,",",17,fc,d
58,Canadá,19,np00000,d
58,🇨🇦,26,z0,f
58,$,29,zm,n
58,"4,971",30,dn0000,p
58,!,35,fat,n
58,(,37,z0,n
58,Por,38,sp000,n
58,$,29,zm,n
58,"1,711",43,dn0000,n
58,agrega,49,vmip000,n
58,3,56,dn0000,n
58,noches,58,nc0p000,n
58,de,65,sp000,n
58,Hostal,68,np00000,n
58,con,75,sp000,n
58,Desayunos,79,np00000,n
58,),88,f0,n
59,¡,0,faa,n
59,CDMX,1,np00000,o
59,a,6,sp000,s
59,Phuket,8,np00000,d
59,",",14,fc,d
59,Tailandia,16,np00000,d
59,–,26,fg,n
59,$,28,zm,n
59,"16,498",29,dn0000,p
59,!,35,fat,n
59,(,37,z0,n
59,Por,38,sp000,n
59,$,28,zm,n
59,"2,216",43,dn0000,n
59,agrega,49,vmip000,n
59,5,56,dn0000,n
59,noches,58,nc0p000,n
59,de,65,sp000,n
59,hotel,68,nc0s000,n
59,),73,nc0s000,n
60,¡,0,faa,n
60,CDMX,1,np00000,o
60,a,6,sp000,s
60,Noruega,8,np00000,d
60,$,16,zm,n
60,"10,061",17,dn0000,p
60,!,23,fat,n
60,(,25,z0,n
60,Y,26,cc,n
60,agrega,28,vmip000,n
60,9,35,dn0000,n
60,noches,37,nc0p000,n
60,de,44,sp000,n
60,hotel,47,nc0s000,n
60,por,53,sp000,n
60,$,16,zm,n
60,"7,890",58,dn0000,n
60,!,23,fat,n
61,¡,0,faa,n
61,Silao,1,np00000,o
61,a,4,sp000,s
61,Tijuana,9,np00000,d
61,–,17,fg,n
61,$,19,zm,n
61,"1,370",20,dn0000,p
61,!,25,fat,n
62,¡,0,faa,n
62,CUN,1,np00000,o
62,",",4,fc,o
62,CDMX,6,np00000,o
62,y,11,cc,o
62,Puerto,13,np00000,o
62,Vallarta,20,np00000,o
62,a,21,sp000,s
62,La,31,da0000,d
62,Habana,34,np00000,d
62,🇨🇺,41,z0,f
62,$,44,zm,n
62,"3,394",45,dn0000,p
62,!,50,fat,n
62,(,52,z0,n
62,Por,53,sp000,n
62,$,44,zm,n
62,"1,510",58,dn0000,n
62,agrega,64,vmip000,n
62,3,45,dn0000,n
62,noches,73,nc0p000,n
62,de,80,sp000,n
62,hotel,83,nc0s000,n
62,con,89,sp000,n
62,desayunos,93,nc0p000,n
62,",",4,fc,n
62,por,104,sp000,n
62,$,44,zm,n
62,"2,512",109,dn0000,n
62,todo,115,pi000000,n
62,incluido,120,aq0000,n
62,),128,nc0s000,n
63,¡,0,faa,n
63,CDMX,1,np00000,o
63,",",5,fc,o
63,GDL,7,np00000,o
63,",",5,fc,o
63,MTY,12,np00000,o
63,",",5,fc,o
63,León,17,np00000,o
63,y,22,cc,o
63,PUE,24,np00000,o
63,a,28,sp000,s
63,Cancún,30,np00000,d
63,–,37,fg,n
63,$,39,zm,n
63,"1,493",40,dn0000,p
63,!,45,fat,n
63,(,47,z0,n
63,Por,48,sp000,n
63,$,39,zm,n
63,"1,200",53,dn0000,n
63,agrega,59,vmip000,n
63,4,42,dn0000,n
63,noches,68,nc0p000,n
63,de,75,sp000,n
63,hotel,78,nc0s000,n
63,),83,nc0s000,n
64,¡,0,faa,n
64,CDMX,1,np00000,o
64,a,6,sp000,s
64,Nápoles,8,np00000,d
64,$,16,zm,n
64,"12,884",17,dn0000,p
64,!,23,fat,n
64,Sin,25,sp000,n
64,escala,29,nc0s000,n
64,EE.UU,36,np00000,n
64,(,42,nc0s000,n
64,Y,43,cc,n
64,por,45,sp000,n
64,$,16,zm,n
64,"5,721",50,dn0000,n
64,agrega,56,vmip000,n
64,17,63,dn0000,n
64,noches,66,nc0p000,n
64,hostel,73,vmip000,n
64,),79,nc0s000,n
65,¡,0,faa,n
65,CDMX,1,np00000,o
65,a,6,sp000,s
65,NYC,8,np00000,d
65,–,12,fg,n
65,$,14,zm,n
65,"3,676",15,dn0000,p
65,!,20,fat,n
65,(,22,z0,n
65,Por,23,sp000,n
65,$,14,zm,n
65,"4,140",28,dn0000,n
65,agrega,34,vmip000,n
65,4,28,dn0000,n
65,noches,43,nc0p000,n
65,de,50,sp000,n
65,hotel,53,nc0s000,n
65,),58,nc0s000,n
66,¡,0,faa,n
66,CDMX,1,np00000,o
66,a,6,sp000,s
66,Islandia,8,np00000,d
66,$,17,zm,n
66,"11,301",18,z0,p
66,!,24,fat,n
66,Auroras,26,np00000,n
66,Boreales,34,np00000,n
66,(,43,z0,n
66,Y,44,cc,n
66,por,46,sp000,n
66,$,17,zm,n
66,"4,488",51,dn0000,n
66,agrega,57,vmip000,n
66,7,64,dn0000,n
66,noches,66,nc0p000,n
66,hotel,73,nc0s000,n
66,),78,nc0s000,n
67,¡,0,faa,n
67,CDMX,1,np00000,o
67,a,6,sp000,s
67,Holanda,8,np00000,d
67,$,16,zm,n
67,"11,787",17,dn0000,p
67,!,23,fat,n
67,Directos,25,aq0000,n
67,(,34,nc0s000,n
67,Y,35,cc,n
67,por,37,sp000,n
67,$,16,zm,n
67,"6,067",42,dn0000,n
67,agrega,48,vmip000,n
67,7,20,dn0000,n
67,noches,57,nc0p000,n
67,hotel,64,nc0s000,n
67,),69,nc0s000,n
68,¡,0,faa,n
68,Todo,1,di0000,o
68,México,6,np00000,o
68,a,13,sp000,s
68,París,15,np00000,d
68,–,21,fg,n
68,$,23,zm,n
68,"12,036",24,z0,p
68,!,30,fat,n
68,(,32,z0,n
68,Por,33,sp000,n
68,$,23,zm,n
68,"4,094",38,dn0000,n
68,agrega,44,vmip000,n
68,6,29,dn0000,n
68,noches,53,nc0p000,n
68,de,60,sp000,n
68,hotel,63,nc0s000,n
68,",",26,fc,n
68,por,70,sp000,n
68,$,23,zm,n
68,"2,800",75,dn0000,n
68,de,60,sp000,n
68,hostal,84,nc0s000,n
68,con,91,sp000,n
68,desayunos,95,nc0p000,n
68,),104,nc0s000,n
69,¡,0,faa,n
69,Todo,1,di0000,o
69,México,6,np00000,o
69,a,13,sp000,s
69,Italia,15,np00000,d
69,$,22,zm,n
69,"12,566",23,dn0000,p
69,!,29,fat,n
69,Sin,31,sp000,n
69,escala,35,nc0s000,n
69,EE.UU,42,np00000,n
69,(,48,nc0s000,n
69,Navidad,49,np00000,n
69,",",25,fc,n
69,Año,58,nc0s000,n
69,Nuevo,62,aq0000,n
69,y,68,cc,n
69,Sem,70,i,n
69,.,44,fc,n
69,Santa,75,np00000,n
69,),80,nc0s000,n
70,¡,0,faa,n
70,NYC,1,np00000,o
70,a,5,sp000,s
70,Bergen,7,np00000,d
70,",",13,fc,d
70,Noruega,15,np00000,d
70,🇳🇴,23,z0,f
70,$,26,zm,n
70,"3,920",27,dn0000,p
70,!,32,fat,n
71,¡,0,faa,n
71,CUN,1,np00000,o
71,a,5,sp000,s
71,Escocia,7,np00000,d
71,$,15,zm,n
71,"9,417",16,dn0000,p
71,!,21,fat,n
71,Directos,23,aq0000,n
71,(,32,nc0s000,n
71,Y,33,cc,n
71,por,35,sp000,n
71,$,15,zm,n
71,"4,347",40,dn0000,n
71,agrega,46,vmip000,n
71,6,53,dn0000,n
71,noches,55,nc0p000,n
71,de,62,sp000,n
71,hotel,65,nc0s000,n
71,),70,nc0s000,n
72,¡,0,faa,n
72,CDMX,1,np00000,o
72,a,6,sp000,s
72,Múnich,8,np00000,d
72,",",14,fc,d
72,Alemania,16,np00000,d
72,$,25,zm,n
72,"13,419",26,z0,p
72,!,32,fat,n
72,Sin,34,sp000,n
72,escala,38,nc0s000,n
72,EE.UU,45,np00000,n
72,(,51,nc0s000,n
72,Sem,52,i,n
72,.,47,fp,n
72,Santa,57,np00000,n
72,2019,63,w,n
72,),67,f0,n
73,¡,0,faa,n
73,CDMX,1,np00000,o
73,a,6,sp000,s
73,Cusco,8,np00000,d
73,",",13,fc,d
73,Perú,15,np00000,d
73,–,20,fg,n
73,$,22,zm,n
73,"7,767",23,dn0000,p
73,!,28,fat,n
73,(,30,z0,n
73,Por,31,sp000,n
73,$,22,nc0p000,n
73,"3,085",36,z0,n
73,agrega,42,vmip000,n
73,13,49,dn0000,n
73,noches,52,nc0p000,n
73,de,59,sp000,n
73,hotel,62,nc0s000,n
73,con,68,sp000,n
73,desayunos,72,nc0p000,n
73,),81,nc0s000,n
74,¡,0,faa,n
74,Todo,1,di0000,o
74,México,6,np00000,o
74,a,13,sp000,s
74,Amsterdam,15,np00000,d
74,🇳🇱,25,np00000,f
74,$,28,zm,n
74,"11,998",29,dn0000,p
74,!,35,fat,n
74,(,37,z0,n
74,Por,38,sp000,n
74,$,28,zm,n
74,"2,930",43,dn0000,n
74,agrega,49,vmip000,n
74,6,56,dn0000,n
74,noches,58,nc0p000,n
74,de,65,sp000,n
74,hostal,68,nc0s000,n
74,),74,nc0s000,n
75,¡,0,faa,n
75,LA,1,pp000000,o
75,a,4,sp000,s
75,Bangkok,6,np00000,d
75,🇹🇭,14,np00000,f
75,$,16,zm,n
75,"8,442",17,dn0000,p
75,!,22,fat,n
75,(,24,z0,n
75,Por,25,sp000,n
75,$,16,zm,n
75,"2,170",30,dn0000,n
75,agrega,36,vmip000,n
75,6,43,dn0000,n
75,noches,45,nc0p000,n
75,de,52,sp000,n
75,Hotel,55,np00000,n
75,),60,f0,n
76,¡,0,faa,n
76,CUN,1,np00000,o
76,a,5,sp000,s
76,Miami,7,np00000,d
76,$,13,zm,n
76,"2,820",14,dn0000,p
76,!,19,fat,n
76,Directos,21,aq0000,n
76,(,30,nc0s000,n
76,Año,31,nc0s000,n
76,Nuevo,35,aq0000,n
76,y,41,cc,n
76,Sem,43,i,n
76,.,46,fc,n
76,Santa,48,np00000,n
76,),53,nc0s000,n
77,¡,0,faa,n
77,CDMX,1,np00000,o
77,a,6,sp000,s
77,Panamá,8,np00000,d
77,$,15,zm,n
77,"6,730",16,dn0000,p
77,!,21,fat,n
77,Directos,23,aq0000,n
77,(,32,nc0s000,n
77,Y,33,cc,n
77,por,35,sp000,n
77,$,15,zm,n
77,"1,864",40,dn0000,n
77,agrega,46,vmip000,n
77,3,19,dn0000,n
77,noches,55,nc0p000,n
77,de,62,sp000,n
77,hotel,65,nc0s000,n
77,),70,nc0s000,n
78,¡,0,faa,n
78,CDMX,1,np00000,o
78,a,6,sp000,s
78,Marsella,8,np00000,d
78,$,17,zm,n
78,"12,341",18,dn0000,p
78,!,24,fat,n
78,Sin,26,sp000,n
78,escala,30,nc0s000,n
78,EE.UU,37,np00000,n
78,(,43,nc0s000,n
78,Y,44,cc,n
78,por,46,sp000,n
78,$,17,zm,n
78,"4,242",51,dn0000,n
78,agrega,57,vmip000,n
78,6,64,dn0000,n
78,noches,66,nc0p000,n
78,de,73,sp000,n
78,hotel,76,nc0s000,n
78,),81,nc0s000,n
79,¡,0,faa,n
79,CDMX,1,np00000,o
79,a,6,sp000,s
79,Helsinki,8,np00000,d
79,",",16,fc,d
79,Finlandia,18,np00000,d
79,🇫🇮,28,z0,f
79,$,31,zm,n
79,"12,834",32,z0,p
79,!,38,fat,n
79,(,40,z0,n
79,Por,41,sp000,n
79,$,31,zm,n
79,"4,186",46,dn0000,n
79,agrega,52,vmip000,n
79,9,59,dn0000,n
79,noches,61,nc0p000,n
79,de,68,sp000,n
79,hostal,71,nc0s000,n
79,en,78,sp000,n
79,hab,81,nc0s000,n
79,privada,85,aq0000,n
79,),92,nc0s000,n
80,¡,0,faa,n
80,CDMX,1,np00000,o
80,a,6,sp000,s
80,Bogotá,8,np00000,d
80,$,15,zm,n
80,"4,865",16,dn0000,p
80,!,21,fat,n
80,Directos,23,aq0000,n
80,(,32,nc0s000,n
80,Y,33,cc,n
80,por,35,sp000,n
80,$,15,nc0p000,n
80,836,40,z0,n
80,agrega,44,vmip000,n
80,4,16,dn0000,n
80,noches,53,nc0p000,n
80,de,60,sp000,n
80,hotel,63,nc0s000,n
80,),68,nc0s000,n
81,¡,0,faa,n
81,NYC,1,np00000,o
81,a,5,sp000,s
81,Finlandia,7,np00000,d
81,$,17,zm,n
81,"5,723",18,dn0000,p
81,!,23,fat,n
81,Temporada,25,aq0000,n
81,Auroras,35,np00000,n
81,(,43,pp000000,n
81,Y,2,cc,n
81,por,28,sp000,n
81,$,17,zm,n
81,"4,770",51,dn0000,n
81,agrega,57,vmip000,n
81,6,64,dn0000,n
81,noches,66,nc0p000,n
81,hospedaje,73,vmip000,n
81,),82,nc0s000,n
82,¡,0,faa,n
82,CDMX,1,np00000,o
82,a,6,sp000,s
82,Cartagena,8,np00000,d
82,$,18,zm,n
82,"5,796",19,dn0000,p
82,!,24,fat,n
82,(,26,z0,n
82,Y,27,cc,n
82,por,29,sp000,n
82,$,18,zm,n
82,"2,711",34,dn0000,n
82,agrega,40,vmip000,n
82,8,47,dn0000,n
82,noches,49,nc0p000,n
82,de,56,sp000,n
82,hotel,59,nc0s000,n
82,),64,nc0s000,n
83,¡,0,faa,n
83,L,1,np00000,o
83,.,2,fp,o
83,A,3,sp000,o
83,.,2,fp,o
83,a,6,sp000,s
83,Barcelona,8,np00000,d
83,$,18,zm,n
83,"6,169",19,dn0000,p
83,!,24,fat,n
84,¡,0,faa,n
84,CDMX,1,np00000,o
84,",",5,fc,o
84,GDL,7,np00000,o
84,y,11,cc,o
84,León,13,np00000,o
84,a,18,sp000,s
84,Cancún,20,np00000,d
84,–,27,fg,n
84,$,29,zm,n
84,"1,438",30,dn0000,p
84,!,35,fat,n
84,(,37,z0,n
84,Por,38,sp000,n
84,$,29,zm,n
84,"1,180",43,dn0000,n
84,agrega,49,vmip000,n
84,4,32,dn0000,n
84,noches,58,nc0p000,n
84,de,65,sp000,n
84,hotel,68,nc0s000,n
84,),73,nc0s000,n
85,¡,0,faa,n
85,CDMX,1,np00000,o
85,a,6,sp000,s
85,Guatemala,8,np00000,d
85,$,18,zm,n
85,"3,081",19,dn0000,p
85,!,24,fat,n
85,(,26,z0,n
85,Y,27,cc,n
85,por,29,sp000,n
85,$,18,zm,n
85,946,34,dn0000,n
85,agrega,38,vmip000,n
85,3,19,dn0000,n
85,noches,47,nc0p000,n
85,de,54,sp000,n
85,hotel,57,nc0s000,n
85,),62,nc0s000,n
86,¡,0,faa,n
86,Todo,1,di0000,o
86,México,6,np00000,o
86,a,13,sp000,s
86,Rumania,15,np00000,d
86,🇷🇴,23,np00000,f
86,$,26,zm,n
86,"15,867",27,dn0000,p
86,!,33,fat,n
86,(,35,z0,n
86,Por,36,sp000,n
86,$,26,zm,n
86,"3,334",41,dn0000,n
86,agrega,47,vmip000,n
86,6,31,dn0000,n
86,noches,56,nc0p000,n
86,de,63,sp000,n
86,hotel,66,nc0s000,n
86,),71,nc0s000,n
87,¡,0,faa,n
87,Todo,1,di0000,o
87,México,6,np00000,o
87,a,13,sp000,s
87,Praga,15,np00000,d
87,",",20,fc,d
87,República,22,np00000,d
87,Checa,32,np00000,d
87,🇨🇿,38,z0,f
87,$,41,zm,n
87,"15,390",42,dn0000,p
87,!,48,fat,n
87,(,50,z0,n
87,Por,51,sp000,n
87,$,41,zm,n
87,"1,817",56,dn0000,n
87,agrega,62,vmip000,n
87,6,69,dn0000,n
87,noches,71,nc0p000,n
87,de,78,sp000,n
87,hostal,81,nc0s000,n
87,),87,nc0s000,n
88,¡,0,faa,n
88,Todo,1,di0000,o
88,México,6,np00000,o
88,a,13,sp000,s
88,Madrid,15,np00000,d
88,🇪🇸,22,z0,f
88,$,25,zm,n
88,"11,562",26,dn0000,p
88,!,32,fat,n
88,(,34,z0,n
88,Por,35,sp000,n
88,$,25,zm,n
88,"4,481",40,dn0000,n
88,agrega,46,vmip000,n
88,9,53,dn0000,n
88,noches,55,nc0p000,n
88,de,62,sp000,n
88,departamento,65,nc0s000,n
88,),77,nc0s000,n
89,¡,0,faa,n
89,CUN,1,np00000,o
89,a,5,sp000,s
89,Inglaterra,7,np00000,d
89,$,18,zm,n
89,"8,667",19,dn0000,p
89,!,24,fat,n
89,Directos,26,aq0000,n
89,(,35,nc0s000,n
89,Y,36,cc,n
89,por,38,sp000,n
89,$,18,zm,n
89,"5,573",43,dn0000,n
89,agrega,49,vmip000,n
89,13,56,dn0000,n
89,noches,59,nc0p000,n
89,de,66,sp000,n
89,hotel,69,nc0s000,n
89,),74,nc0s000,n
90,¡,0,faa,n
90,Todo,1,di0000,o
90,México,6,np00000,o
90,a,13,sp000,s
90,París,15,np00000,d
90,",",20,fc,n
90,regresa,22,vmip000,n
90,desde,30,sp000,n
90,Roma,36,np00000,n
90,–,41,fg,n
90,$,43,zm,n
90,"12,440",44,dn0000,p
90,!,50,fat,n
90,(,52,z0,n
90,Por,53,sp000,n
90,$,43,zm,n
90,"4,407",58,dn0000,n
90,agrega,64,vmip000,n
90,7,62,dn0000,n
90,noches,73,nc0p000,n
90,de,30,sp000,n
90,Hotel,83,np00000,n
90,),88,f0,n
91,¡,0,faa,n
91,LA,1,pp000000,o
91,a,4,sp000,s
91,Seúl,6,np00000,d
91,",",10,fc,n
91,regresa,12,vmip000,n
91,desde,20,sp000,n
91,Tokio,26,np00000,n
91,🇯🇵,32,np00000,f
91,$,35,zm,n
91,"8,385",36,dn0000,p
91,!,41,fat,n
91,(,43,z0,n
91,Por,44,sp000,n
91,$,35,nc0p000,n
91,"3,147",49,z0,n
91,agrega,55,vmip000,n
91,11,62,dn0000,n
91,noches,65,nc0p000,n
91,de,20,sp000,n
91,hostal,75,nc0s000,n
91,),81,nc0s000,n
92,¡,0,faa,n
92,CUN,1,np00000,o
92,a,5,sp000,s
92,Houston,7,np00000,d
92,$,15,zm,n
92,"2,802",16,dn0000,p
92,!,21,fat,n
92,Directos,23,aq0000,n
92,(,32,nc0s000,n
92,Y,33,cc,n
92,saliendo,35,vmg0000,n
92,desde,44,sp000,n
92,CDMX,50,np00000,n
92,y,55,cc,n
92,MTY,57,np00000,n
92,por,61,sp000,n
92,$,15,zm,n
92,800,66,dn0000,n
92,adicionales,70,aq0000,n
92,),81,nc0s000,n
93,¡,0,faa,n
93,CUN,1,np00000,o
93,a,5,sp000,s
93,Chicago,7,np00000,d
93,$,15,zm,n
93,"2,528",16,dn0000,p
93,!,21,fat,n
93,(,23,z0,n
93,Y,24,cc,n
93,por,26,sp000,n
93,$,15,zm,n
93,"2,219",31,dn0000,n
93,agrega,37,vmip000,n
93,4,44,dn0000,n
93,noches,46,nc0p000,n
93,hotel,53,nc0s000,n
93,),58,nc0s000,n
94,¡,0,faa,n
94,CDMX,1,np00000,o
94,a,6,sp000,s
94,NYC,8,np00000,d
94,–,12,fg,n
94,$,14,zm,n
94,"3,303",15,dn0000,p
94,!,20,fat,n
94,(,22,z0,n
94,Por,23,sp000,n
94,$,14,zm,n
94,"3,061",28,dn0000,n
94,agrega,34,vmip000,n
94,4,41,dn0000,n
94,noches,43,nc0p000,n
94,de,50,sp000,n
94,hotel,53,nc0s000,n
94,),58,nc0s000,n
95,¡,0,faa,n
95,Todo,1,di0000,o
95,México,6,np00000,o
95,a,13,sp000,s
95,Pisa,15,np00000,d
95,",",19,fc,d
95,Toscana,21,np00000,d
95,Italia,29,np00000,d
95,$,36,zm,n
95,"12,915",37,z0,p
95,!,43,fat,n
95,Sin,45,sp000,n
95,escala,49,nc0s000,n
95,EE.UU,56,np00000,n
95,(,62,nc0s000,n
95,Y,63,cc,n
95,por,65,sp000,n
95,$,36,zm,n
95,"3,975",70,dn0000,n
95,agrega,76,vmip000,n
95,13,83,dn0000,n
95,noches,86,nc0p000,n
95,hotel,93,nc0s000,n
95,),98,nc0s000,n
96,¡,0,faa,n
96,Todo,1,di0000,o
96,México,6,np00000,o
96,a,13,sp000,s
96,París,15,np00000,d
96,–,21,fg,n
96,$,23,zm,n
96,"11,804",24,dn0000,p
96,!,30,fat,n
96,(,32,z0,n
96,Por,33,sp000,n
96,$,23,zm,n
96,"4,045",38,dn0000,n
96,agrega,44,vmip000,n
96,6,51,dn0000,n
96,noches,53,nc0p000,n
96,de,60,sp000,n
96,hotel,63,nc0s000,n
96,",",26,fc,n
96,por,70,sp000,n
96,$,23,zm,n
96,"2,760",75,dn0000,n
96,de,60,sp000,n
96,hostal,84,nc0s000,n
96,con,91,sp000,n
96,desayunos,95,nc0p000,n
96,),104,nc0s000,n
97,¡,0,faa,n
97,Todo,1,di0000,o
97,México,6,np00000,o
97,a,13,sp000,s
97,París,15,np00000,d
97,+,21,cc,d
97,Egipto,23,np00000,d
97,–,30,fg,n
97,$,32,zm,n
97,"16,544",33,dn0000,p
97,!,39,fat,n
97,(,41,z0,n
97,Por,42,sp000,n
97,$,32,nc0p000,n
97,"3,746",47,z0,n
97,agrega,53,vmip000,n
97,8,60,dn0000,n
97,noches,62,nc0p000,n
97,de,69,sp000,n
97,hotel,72,nc0s000,n
97,),77,nc0s000,n
98,¡,0,faa,n
98,CDMX,1,np00000,o
98,a,6,sp000,s
98,NYC,8,np00000,d
98,+,12,cc,d
98,París,14,np00000,d
98,$,20,zm,n
98,"9,232",21,dn0000,p
98,!,26,fat,n
98,(,28,z0,n
98,Y,9,cc,n
98,por,31,sp000,n
98,$,20,zm,n
98,"12,800",36,dn0000,n
98,adicionales,43,aq0000,n
98,agrega,55,vmip000,n
98,14,62,dn0000,n
98,noches,65,nc0p000,n
98,hotel,72,nc0s000,n
98,),77,nc0s000,n
99,¡,0,faa,n
99,CDMX,1,np00000,o
99,a,6,sp000,s
99,NYC,8,np00000,d
99,+,12,rg,d
99,Islandia,14,np00000,d
99,$,23,zm,n
99,"8,441",24,dn0000,p
99,!,29,fat,n
99,(,31,z0,n
99,Y,9,cc,n
99,por,34,sp000,n
99,sólo,38,rg,n
99,$,23,nc0p000,n
99,"10,241",44,z0,n
99,agrega,51,vmip000,n
99,14,58,dn0000,n
99,noches,61,nc0p000,n
99,de,68,sp000,n
99,hotel,71,nc0s000,n
99,),76,nc0s000,n
100,¡,0,faa,n
100,CDMX,1,np00000,o
100,a,6,sp000,s
100,Islas,8,np00000,d
100,Galápagos,14,np00000,d
100,$,24,zm,n
100,"10,289",25,z0,p
100,!,31,fat,n
101,¡,0,faa,n
101,CDMX,1,np00000,o
101,a,6,sp000,s
101,Dublín,8,np00000,d
101,",",14,fc,d
101,Irlanda,16,np00000,d
101,🇮🇪,24,z0,f
101,$,27,zm,n
101,"14,548",28,dn0000,p
101,!,34,fat,n
101,(,36,z0,n
101,Por,37,sp000,n
101,$,27,zm,n
101,"3,654",42,dn0000,n
101,agrega,48,vmip000,n
101,9,55,dn0000,n
101,noches,57,nc0p000,n
101,de,64,sp000,n
101,hostal,67,nc0s000,n
101,con,74,sp000,n
101,desayunos,78,nc0p000,n
101,),87,nc0s000,n
102,¡,0,faa,n
102,Todo,1,di0000,o
102,México,6,np00000,o
102,a,13,sp000,s
102,Roma,15,np00000,d
102,$,20,zm,n
102,"12,260",21,dn0000,p
102,!,27,fat,n
102,Directos,29,aq0000,n
102,(,38,nc0s000,n
102,Y,39,cc,n
102,por,41,sp000,n
102,$,20,nc0p000,n
102,"7,449",46,z0,n
102,agrega,52,vmip000,n
102,16,59,dn0000,n
102,noches,62,nc0p000,n
102,hotel,69,nc0s000,n
102,),74,nc0s000,n
103,¡,0,faa,n
103,CUN,1,np00000,o
103,a,5,sp000,s
103,Amsterdam,7,np00000,d
103,🇳🇱,17,np00000,f
103,$,20,zm,n
103,"9,374",21,dn0000,p
103,!,26,fat,n
103,(,28,z0,n
103,Por,29,sp000,n
103,$,20,zm,n
103,"3,749",34,dn0000,n
103,agrega,40,vmip000,n
103,6,47,dn0000,n
103,noches,49,nc0p000,n
103,de,56,sp000,n
103,hostal,59,nc0s000,n
103,con,66,sp000,n
103,desayunos,70,nc0p000,n
103,),79,nc0s000,n
104,¡,0,faa,n
104,CDMX,1,np00000,o
104,a,6,sp000,s
104,Israel,8,np00000,d
104,$,15,zm,n
104,"14,689",16,z0,p
104,!,22,fat,n
104,Navidad,24,np00000,n
104,y,32,cc,n
104,S,34,nc0s000,n
104,.,35,fp,n
104,Santa,37,np00000,n
104,(,43,nc0s000,n
104,Y,44,cc,n
104,por,46,sp000,n
104,$,15,zm,n
104,"5,987",51,dn0000,n
104,agrega,57,vmip000,n
104,5,51,dn0000,n
104,noches,66,nc0p000,n
104,hotel,73,nc0s000,n
104,),78,nc0s000,n
105,¡,0,faa,n
105,CDMX,1,np00000,o
105,a,6,sp000,s
105,Casablanca,8,np00000,d
105,",",18,fc,d
105,Marruecos,20,np00000,d
105,🇲🇦,30,z0,f
105,$,33,zm,n
105,"13,841",34,z0,p
105,!,40,fat,n
105,(,42,z0,n
105,Por,43,sp000,n
105,$,33,nc0p000,n
105,"4,671",48,z0,n
105,agrega,54,vmip000,n
105,10,61,dn0000,n
105,noches,64,nc0p000,n
105,de,71,sp000,n
105,hotel,74,nc0s000,n
105,),79,nc0s000,n
106,¡,0,faa,n
106,CUN,1,np00000,o
106,a,5,sp000,s
106,Puerto,7,np00000,d
106,Rico,14,np00000,d
106,$,19,zm,n
106,"3,445",20,dn0000,p
106,!,25,fat,n
106,(,27,z0,n
106,Y,28,cc,n
106,por,30,sp000,n
106,$,19,zm,n
106,"2,788",35,dn0000,n
106,agrega,41,vmip000,n
106,3,20,dn0000,n
106,noches,50,nc0p000,n
106,de,57,sp000,n
106,hotel,60,nc0s000,n
106,),65,nc0s000,n
107,¡,0,faa,n
107,CUN,1,np00000,o
107,a,5,sp000,s
107,Miami,7,np00000,d
107,–,13,fg,n
107,$,15,zm,n
107,"2,826",16,dn0000,p
107,!,21,fat,n
107,(,23,z0,n
107,Por,24,sp000,n
107,$,15,zm,n
107,"4,265",29,dn0000,n
107,agrega,35,vmip000,n
107,4,29,dn0000,n
107,noches,44,nc0p000,n
107,de,51,sp000,n
107,hotel,54,nc0s000,n
107,),59,nc0s000,n
108,¡,0,faa,n
108,CUN,1,np00000,o
108,a,5,sp000,s
108,Manchester,7,np00000,d
108,$,18,zm,n
108,"9,380",19,dn0000,p
108,!,24,fat,n
108,Directos,26,aq0000,n
108,(,35,nc0s000,n
108,Y,36,cc,n
108,por,38,sp000,n
108,$,18,zm,n
108,"6,152",43,dn0000,n
108,agrega,49,vmip000,n
108,14,56,dn0000,n
108,noches,59,nc0p000,n
108,hotel,66,nc0s000,n
108,),71,nc0s000,n
109,¡,0,faa,n
109,CDMX,1,np00000,o
109,a,6,sp000,s
109,Montreal,8,np00000,d
109,🇨🇦,17,np00000,f
109,$,20,zm,n
109,"5,923",21,dn0000,p
109,!,26,fat,n
109,(,28,z0,n
109,Por,29,sp000,n
109,$,20,zm,n
109,"1,114",34,dn0000,n
109,agrega,40,vmip000,n
109,4,38,dn0000,n
109,noches,49,nc0p000,n
109,de,56,sp000,n
109,hostal,59,nc0s000,n
109,con,66,sp000,n
109,desayunos,70,nc0p000,n
109,),79,nc0s000,n
110,¡,0,faa,n
110,NYC,1,np00000,o
110,a,5,sp000,s
110,París,7,np00000,d
110,–,13,fg,n
110,$,15,zm,n
110,"4,719",16,z0,p
110,!,21,fat,n
110,🇫🇷,23,z0,f
110,(,25,nc0s000,n
110,Por,26,sp000,n
110,$,15,zm,n
110,"3,076",31,dn0000,n
110,agrega,37,vmip000,n
110,7,18,dn0000,n
110,noches,46,nc0p000,n
110,de,53,sp000,n
110,hostal,56,nc0s000,n
110,),62,nc0s000,n
111,¡,0,faa,n
111,MTY,1,vmm0000,o
111,a,5,sp000,s
111,Guadalajara,7,np00000,d
111,o,19,cc,n
111,viceversa,21,nc0s000,n
111,–,31,fg,n
111,$,33,zm,n
111,998,34,dn0000,p
111,!,37,fat,n
111,(,39,z0,n
111,Por,40,sp000,n
111,$,33,zm,n
111,"2,343",45,dn0000,n
111,agrega,51,vmip000,n
